rok,kraj,strana_cislo,strana_nazev,kandidat_cislo,kandidat,kandidat_vek,navrhujici_strana,prislusnost,prednostni_hlasy_abs,prednostni_hlasy_pct,mandat,poradi
2002,Jihomoravský kraj,16,SV SOS,31,Burian Antonín ,34,SV SOS,BEZPP,8,0.19,NA,NA
2002,Jihomoravský kraj,23,KSČM,4,Býček Ladislav Ing.,57,KSČM,KSČM,1838,1.68,NA,NA
2002,Jihomoravský kraj,13,ČSNS,8,Bystřičan Karel Ing.arch.,57,ČSNS,BEZPP,125,2.59,NA,NA
2002,Jihomoravský kraj,24,MoDS,34,Cimbalník Vladimír RNDr.,48,MoDS,MoDS,29,0.59,NA,NA
2002,Jihomoravský kraj,22,ODS,18,Ciprys Jiří Ing.,54,ODS,ODS,1426,1.23,NA,NA
2002,Jihomoravský kraj,16,SV SOS,9,Cupák Jaroslav ,61,SV SOS,BEZPP,26,0.64,NA,NA
2002,Jihomoravský kraj,1,NDS,8,Čanda Josef ,51,NDS,BEZPP,4,0.96,NA,NA
2002,Jihomoravský kraj,16,SV SOS,21,Čandrla Jaromír ,41,SV SOS,BEZPP,26,0.64,NA,NA
2002,Jihomoravský kraj,16,SV SOS,29,Čech Karel Ing.,45,SV SOS,BEZPP,28,0.69,NA,NA
2002,Jihomoravský kraj,7,H.A.,31,Čermák Ivan ,40,H.A.,BEZPP,0,0,NA,NA
2002,Jihomoravský kraj,26,SŽJ,28,Černocký Milan ,65,SŽJ,HSMS,12,0.29,NA,NA
2002,Jihomoravský kraj,3,ČSSD,10,Černohorská Silva ,64,ČSSD,ČSSD,399,0.24,NA,NA
2002,Jihomoravský kraj,16,SV SOS,7,Černý Jiří Ing.,54,SV SOS,BEZPP,73,1.82,NA,NA
2002,Jihomoravský kraj,21,SNK,31,Černý Ivan Ing.arch.,58,SNK,BEZPP,152,1.03,NA,NA
2002,Jihomoravský kraj,9,N,8,Černý Jaromír MUDr.,47,N,BEZPP,67,2.25,NA,NA
2002,Jihomoravský kraj,21,SNK,24,Čížek Zdeněk ,31,SNK,BEZPP,276,1.87,NA,NA
2002,Jihomoravský kraj,5,ODA,18,Čižmár Karel ,36,ODA,ODA,19,0.76,NA,NA
2002,Jihomoravský kraj,1,NDS,2,Čtvrtečka Josef ,74,NDS,BEZPP,7,1.68,NA,NA
2002,Jihomoravský kraj,1,NDS,7,Čtvrtečková Ludmila Ing.,70,NDS,BEZPP,3,0.72,NA,NA
2002,Jihomoravský kraj,5,ODA,4,Čunát Libor MVDr.,43,ODA,ODA,45,1.8,NA,NA
2002,Jihomoravský kraj,7,H.A.,5,Daňková Irena ,39,H.A.,BEZPP,11,1.92,NA,NA
2002,Jihomoravský kraj,2,DL,18,Daňková Ivanka ,50,DL,BEZPP,0,0,NA,NA
2002,Jihomoravský kraj,28,SZ,14,Darmovzalová Miluše ,46,SZ,BEZPP,54,0.39,NA,NA
2002,Jihomoravský kraj,9,N,10,Deduch Jiří MUDr.,44,N,BEZPP,103,3.46,NA,NA
2002,Jihomoravský kraj,11,RMS,21,Dobiáš Ján ,58,RMS,RMS,22,0.44,NA,NA
2002,Jihomoravský kraj,26,SŽJ,4,Dočkal Vítězslav ,55,SŽJ,HSMS,60,1.45,NA,NA
2002,Jihomoravský kraj,16,SV SOS,33,Dohnal Jaroslav ,55,SV SOS,BEZPP,49,1.22,NA,NA
2002,Jihomoravský kraj,5,ODA,15,Dohnálek Jaroslav ,67,ODA,ODA,7,0.28,NA,NA
2002,Jihomoravský kraj,28,SZ,15,Dohnálková Zdeňka Mgr.,46,SZ,SZ,99,0.73,NA,NA
2002,Jihomoravský kraj,16,SV SOS,30,Dokoupil Vladislav ,25,SV SOS,BEZPP,15,0.37,NA,NA
2002,Jihomoravský kraj,28,SZ,6,Doleček Ivan ,44,SZ,SZ,43,0.31,NA,NA
2002,Jihomoravský kraj,3,ČSSD,9,Domesová Zuzana Mgr.,53,ČSSD,ČSSD,1788,1.08,NA,NA
2002,Jihomoravský kraj,21,SNK,15,Dominik Pavel Ing.,60,SNK,BEZPP,124,0.84,NA,NA
2002,Jihomoravský kraj,26,SŽJ,15,Domská Jaroslava ,68,SŽJ,SŽJ,30,0.72,NA,NA
2002,Jihomoravský kraj,13,ČSNS,15,Dörr Alfréd MUDr. CSc.,52,ČSNS,BEZPP,86,1.78,NA,NA
2002,Jihomoravský kraj,2,DL,33,Dostálek Petr ,24,DL,BEZPP,4,0.93,NA,NA
2002,Jihomoravský kraj,28,SZ,10,Drápalová Jana Ing.,39,SZ,BEZPP,537,3.96,NA,NA
2002,Jihomoravský kraj,5,ODA,12,Drinocký Ladislav Ing.,58,ODA,ODA,3,0.12,NA,NA
2002,Jihomoravský kraj,27,PB,14,Drnda Ladislav ,73,PB,PB,1,0.03,NA,NA
2002,Jihomoravský kraj,24,MoDS,1,Dřímal Ivan Ing.,65,MoDS,MoDS,222,4.52,NA,NA
2002,Jihomoravský kraj,9,N,9,Dřínovský Pavel ,30,N,BEZPP,19,0.63,NA,NA
2002,Jihomoravský kraj,6,VPB,6,Dujsík Peter ,37,VPB,BEZPP,23,1.68,NA,NA
2002,Jihomoravský kraj,23,KSČM,29,Dvořák Ladislav ,51,KSČM,KSČM,317,0.29,NA,NA
2002,Jihomoravský kraj,24,MoDS,21,Dvořák Oskar ,57,MoDS,BEZPP,42,0.85,NA,NA
2002,Jihomoravský kraj,5,ODA,1,Dytrych Jaroslav Ing.,46,ODA,ODA,144,5.76,NA,NA
2002,Jihomoravský kraj,9,N,15,Fajmon Luboš ,26,N,BEZPP,19,0.63,NA,NA
2002,Jihomoravský kraj,7,H.A.,10,Fiala Vladimír Ing.,63,H.A.,BEZPP,3,0.52,NA,NA
2002,Jihomoravský kraj,26,SŽJ,1,Fil'o Pavel PhDr. CSc.,53,SŽJ,SŽJ,202,4.9,NA,NA
2002,Jihomoravský kraj,24,MoDS,12,Filouš Ivo MUDr.,41,MoDS,MoDS,77,1.57,NA,NA
2002,Jihomoravský kraj,13,ČSNS,4,Foral Tomáš Ing.,36,ČSNS,BEZPP,143,2.96,NA,NA
2002,Jihomoravský kraj,20,REP,7,Frank Tomáš ,31,REP,REP,2,0.37,NA,NA
2002,Jihomoravský kraj,27,PB,10,Frank Tomáš ,21,PB,PB,16,0.61,NA,NA
2002,Jihomoravský kraj,24,MoDS,18,Franta Bernard MUDr.,79,MoDS,MoDS,30,0.61,NA,NA
2002,Jihomoravský kraj,28,SZ,24,Friedlová Zita ,32,SZ,SZ,19,0.14,NA,NA
2002,Jihomoravský kraj,28,SZ,5,Frýbertová Anna Ing.,38,SZ,SZ,192,1.41,NA,NA
2002,Jihomoravský kraj,24,MoDS,32,Fučík Jan ,58,MoDS,MoDS,14,0.28,NA,NA
2002,Jihomoravský kraj,25,KOALICE,8,Gabriel Petr Ing.,49,KDU-ČSL,KDU-ČSL,3487,3.64,NA,NA
2002,Jihomoravský kraj,21,SNK,22,Gondek Eduard JUDr.,64,SNK,BEZPP,45,0.3,NA,NA
2002,Jihomoravský kraj,2,DL,10,Gorčíková Alexandra ,21,DL,BEZPP,9,2.1,NA,NA
2002,Jihomoravský kraj,19,ČP,5,Grabec Petr ,35,ČP,BEZPP,6,4.65,NA,NA
2002,Jihomoravský kraj,23,KSČM,1,Grebeníček Miroslav doc.PhDr. CSc.,55,KSČM,KSČM,13276,12.2,NA,NA
2002,Jihomoravský kraj,7,H.A.,11,Gregorovič Josef Ing.,52,H.A.,ČSSD,6,1.05,NA,NA
2002,Jihomoravský kraj,26,SŽJ,3,Grenar Pavel PhDr.,43,SŽJ,BEZPP,100,2.42,NA,NA
2002,Jihomoravský kraj,26,SŽJ,10,Grünwald Aleš ,27,SŽJ,BEZPP,71,1.72,NA,NA
2002,Jihomoravský kraj,25,KOALICE,3,Grůza Jan Ing.,44,KDU-ČSL,KDU-ČSL,7588,7.94,NA,NA
2002,Jihomoravský kraj,11,RMS,14,Habrdle Oto ,55,RMS,RMS,33,0.66,NA,NA
2002,Jihomoravský kraj,3,ČSSD,13,Hájek Petr RNDr.,44,ČSSD,ČSSD,1100,0.66,NA,NA
2002,Jihomoravský kraj,2,DL,4,Hájková Klára ,25,DL,BEZPP,16,3.74,NA,NA
2002,Jihomoravský kraj,26,SŽJ,2,Hála Pavel MUDr.,59,SŽJ,HSMS,179,4.34,NA,NA
2002,Jihomoravský kraj,24,MoDS,28,Halouzka Jaroslav ,61,MoDS,MoDS,0,0,NA,NA
2002,Jihomoravský kraj,12,CZ,11,Handlíř Jiří Ing.,53,CZ,BEZPP,7,0.51,NA,NA
2002,Jihomoravský kraj,13,ČSNS,10,Hanzelka Zdeněk MUDr. CSc.,50,ČSNS,ČSNS,81,1.68,NA,NA
2002,Jihomoravský kraj,22,ODS,10,Hartlová Marta Ing. arch.,48,ODS,ODS,2117,1.83,NA,NA
2002,Jihomoravský kraj,3,ČSSD,6,Hašek Michal Mgr.,26,ČSSD,ČSSD,2778,1.68,NA,NA
2002,Jihomoravský kraj,26,SŽJ,17,Havel Josef Ing.,69,SŽJ,HSMS,18,0.43,NA,NA
2002,Jihomoravský kraj,24,MoDS,5,Havelka František Ing.,62,MoDS,MoDS,67,1.36,NA,NA
2002,Jihomoravský kraj,7,H.A.,18,Havlová Jana ,24,H.A.,BEZPP,2,0.35,NA,NA
2002,Jihomoravský kraj,7,H.A.,22,Havránek Rostislav Ing.,82,H.A.,BEZPP,2,0.35,NA,NA
2002,Jihomoravský kraj,27,PB,28,Hejda Lukáš ,21,PB,BEZPP,3,0.11,NA,NA
2002,Jihomoravský kraj,7,H.A.,8,Hepp Josef ,56,H.A.,BEZPP,4,0.7,NA,NA
2002,Jihomoravský kraj,27,PB,22,Hlaváč Oldřich ,35,PB,PB,20,0.77,NA,NA
2002,Jihomoravský kraj,11,RMS,11,Hlavinka Jan ,43,RMS,BEZPP,32,0.64,NA,NA
2002,Jihomoravský kraj,7,H.A.,20,Hlavsa Václav ,58,H.A.,BEZPP,7,1.22,NA,NA
2002,Jihomoravský kraj,16,SV SOS,24,Hloušek Pavel ,37,SV SOS,BEZPP,5,0.12,NA,NA
2002,Jihomoravský kraj,24,MoDS,10,Hloušek Karel ,55,MoDS,MoDS,37,0.75,NA,NA
2002,Jihomoravský kraj,21,SNK,26,Hodaň Vladimír ,48,SNK,BEZPP,43,0.29,NA,NA
2002,Jihomoravský kraj,24,MoDS,33,Hodeček Josef ,48,MoDS,MoDS,8,0.16,NA,NA
2002,Jihomoravský kraj,24,MoDS,25,Hodes Vít ,41,MoDS,BEZPP,17,0.34,NA,NA
2002,Jihomoravský kraj,2,DL,16,Hoffmann Petr ,50,DL,BEZPP,5,1.17,NA,NA
2002,Jihomoravský kraj,16,SV SOS,13,Holásek Miloslav Mgr.,48,SV SOS,BEZPP,62,1.54,NA,NA
2002,Jihomoravský kraj,26,SŽJ,24,Holků Václav ,58,SŽJ,SŽJ,3,0.07,NA,NA
2002,Jihomoravský kraj,28,SZ,13,Homolková Soňa ,39,SZ,SZ,51,0.37,NA,NA
2002,Jihomoravský kraj,16,SV SOS,26,Hönig Petr Ing.,44,SV SOS,BEZPP,17,0.42,NA,NA
2002,Jihomoravský kraj,1,NDS,10,Honsová Daniela ,21,NDS,BEZPP,11,2.64,NA,NA
2002,Jihomoravský kraj,12,CZ,2,Horák Jiří Ing.,52,CZ,NEZ,75,5.56,NA,NA
2002,Jihomoravský kraj,3,ČSSD,28,Horák Karel ,35,ČSSD,ČSSD,98,0.05,NA,NA
2002,Jihomoravský kraj,28,SZ,22,Horák Jaroslav ,56,SZ,SZ,26,0.19,NA,NA
2002,Jihomoravský kraj,25,KOALICE,12,Horák Václav Ing.,41,KDU-ČSL,KDU-ČSL,2241,2.34,NA,NA
2002,Jihomoravský kraj,22,ODS,30,Horová Jarmila Ing. CSc.,60,ODS,ODS,620,0.53,NA,NA
2002,Jihomoravský kraj,12,CZ,17,Hort Miroslav Ing.,48,CZ,NEZ,2,0.14,NA,NA
2002,Jihomoravský kraj,3,ČSSD,15,Houdek Jiří ,37,ČSSD,ČSSD,1082,0.65,NA,NA
2002,Jihomoravský kraj,28,SZ,28,Hovorka Václav ,57,SZ,SZ,32,0.23,NA,NA
2002,Jihomoravský kraj,12,CZ,30,Hrdlička Vítězslav Ing.,53,CZ,BEZPP,2,0.14,NA,NA
2002,Jihomoravský kraj,13,ČSNS,33,Hrdličková Eva ,61,ČSNS,ČSNS,15,0.31,NA,NA
2002,Jihomoravský kraj,9,N,13,Hromek Tomáš Mgr.,30,N,BEZPP,26,0.87,NA,NA
2002,Jihomoravský kraj,2,DL,7,Hroza Jiří ,27,DL,BEZPP,8,1.87,NA,NA
2002,Jihomoravský kraj,24,MoDS,11,Hrůza Pavel Ing. arch.,50,MoDS,MoDS,31,0.63,NA,NA
2002,Jihomoravský kraj,16,SV SOS,8,Hřebačka Josef ,57,SV SOS,BEZPP,123,3.06,NA,NA
2002,Jihomoravský kraj,23,KSČM,25,Hubička Lubomír Mgr.PhDr.,42,KSČM,KSČM,149,0.13,NA,NA
2002,Jihomoravský kraj,13,ČSNS,32,Hudec Tomáš Ing.,41,ČSNS,ČSNS,12,0.24,NA,NA
2002,Jihomoravský kraj,16,SV SOS,34,Hudec Stanislav ,70,SV SOS,BEZPP,4,0.09,NA,NA
2002,Jihomoravský kraj,2,DL,6,Hudec Lukáš ,26,DL,BEZPP,2,0.46,NA,NA
2002,Jihomoravský kraj,12,CZ,9,Hudlík Petr ,47,CZ,NEZ,147,10.91,NA,NA
2002,Jihomoravský kraj,27,PB,24,Hunkařová Pavlína ,24,PB,PB,3,0.11,NA,NA
2002,Jihomoravský kraj,16,SV SOS,6,Hunkes Jaroslav Ing.,42,SV SOS,BEZPP,64,1.59,NA,NA
2002,Jihomoravský kraj,12,CZ,14,Chabičovský Karel ,55,CZ,NEZ,13,0.96,NA,NA
2002,Jihomoravský kraj,23,KSČM,10,Chaloupková Blanka MUDr.,55,KSČM,KSČM,1270,1.16,NA,NA
2002,Jihomoravský kraj,27,PB,20,Charvátová Petra ,28,PB,PB,12,0.46,NA,NA
2002,Jihomoravský kraj,15,SZR,4,Charvátová Kira ,36,SZR,BEZPP,25,3.08,NA,NA
2002,Jihomoravský kraj,5,ODA,29,Chrást Jaroslav ,34,ODA,BEZPP,5,0.2,NA,NA
2002,Jihomoravský kraj,9,N,11,Indrych Pavel ,29,N,BEZPP,51,1.71,NA,NA
2002,Jihomoravský kraj,25,KOALICE,27,Jahoda Milan RNDr.,38,US-DEU,US-DEU,130,0.13,NA,NA
2002,Jihomoravský kraj,21,SNK,9,Jahodová Františka Ing.,45,SNK,BEZPP,151,1.02,NA,NA
2002,Jihomoravský kraj,9,N,4,Janáčková Zita Mgr.,35,N,BEZPP,122,4.1,NA,NA
2002,Jihomoravský kraj,25,KOALICE,7,Jančálek Petr ,56,US-DEU,US-DEU,1163,1.21,NA,NA
2002,Jihomoravský kraj,24,MoDS,3,Janičatová Monika Bc.,32,MoDS,MoDS,299,6.09,NA,NA
2002,Jihomoravský kraj,3,ČSSD,30,Jánová Julie ,42,ČSSD,ČSSD,311,0.18,NA,NA
2002,Jihomoravský kraj,6,VPB,7,Javůrek Tomáš ,24,VPB,BEZPP,51,3.72,NA,NA
2002,Jihomoravský kraj,9,N,2,Jelínek Oldřich MUDr. Ph.D.,44,N,BEZPP,187,6.29,NA,NA
2002,Jihomoravský kraj,22,ODS,17,Jeřábek Jaroslav ,41,ODS,ODS,355,0.3,NA,NA
2002,Jihomoravský kraj,11,RMS,6,Jeřábek Otakar ,52,RMS,RMS,44,0.89,NA,NA
2002,Jihomoravský kraj,7,H.A.,15,Ješina Karel ,23,H.A.,BEZPP,3,0.52,NA,NA
2002,Jihomoravský kraj,12,CZ,19,Jetelina Miroslav ,52,CZ,NEZ,10,0.74,NA,NA
2002,Jihomoravský kraj,7,H.A.,34,Jirásek Jiří ,62,H.A.,BEZPP,0,0,NA,NA
2002,Jihomoravský kraj,16,SV SOS,17,Jirda František ,64,SV SOS,BEZPP,3,0.07,NA,NA
2002,Jihomoravský kraj,11,RMS,29,Juráček Stanislav ,33,RMS,RMS,10,0.2,NA,NA
2002,Jihomoravský kraj,23,KSČM,32,Jurča Ivan RSDr.,53,KSČM,KSČM,182,0.16,NA,NA
2002,Jihomoravský kraj,28,SZ,7,Juroch Jan RNDr.,44,SZ,BEZPP,273,2.01,NA,NA
2002,Jihomoravský kraj,21,SNK,1,Kabát Libor RNDr.,43,SNK,BEZPP,654,4.44,NA,NA
2002,Jihomoravský kraj,23,KSČM,9,Kaděrová Vincencie Ing.,56,KSČM,KSČM,584,0.53,NA,NA
2002,Jihomoravský kraj,22,ODS,14,Kadlec Luboš Mgr.,47,ODS,ODS,1188,1.02,NA,NA
2002,Jihomoravský kraj,23,KSČM,11,Káfoněk Leoš ,31,KSČM,KSČM,591,0.54,NA,NA
2002,Jihomoravský kraj,3,ČSSD,7,Kala Miloslav Ing.,38,ČSSD,ČSSD,2311,1.4,NA,NA
2002,Jihomoravský kraj,22,ODS,23,Kameníček Josef ,60,ODS,ODS,367,0.31,NA,NA
2002,Jihomoravský kraj,16,SV SOS,14,Kaňa František ,53,SV SOS,SV SOS,53,1.32,NA,NA
2002,Jihomoravský kraj,23,KSČM,18,Kaňovský Jaroslav Ing.,42,KSČM,BEZPP,198,0.18,NA,NA
2002,Jihomoravský kraj,24,MoDS,13,Karásek Jaromír Ing.,58,MoDS,MoDS,31,0.63,NA,NA
2002,Jihomoravský kraj,23,KSČM,17,Karásková Zdenka ,43,KSČM,KSČM,447,0.41,NA,NA
2002,Jihomoravský kraj,12,CZ,32,Karhánek Zdenek Benjamin ,33,CZ,BEZPP,3,0.22,NA,NA
2002,Jihomoravský kraj,7,H.A.,14,Karkošová Petra ,23,H.A.,BEZPP,5,0.87,NA,NA
2002,Jihomoravský kraj,26,SŽJ,26,Karpová Zdena ,61,SŽJ,SŽJ,12,0.29,NA,NA
2002,Jihomoravský kraj,16,SV SOS,19,Kašuba Jiří ,32,SV SOS,SV SOS,30,0.74,NA,NA
2002,Jihomoravský kraj,2,DL,21,Kimel František ,55,DL,BEZPP,2,0.46,NA,NA
2002,Jihomoravský kraj,21,SNK,23,Kincl Martin ,44,SNK,BEZPP,84,0.57,NA,NA
2002,Jihomoravský kraj,13,ČSNS,26,Klak Pavel Ing.,57,ČSNS,ČSNS,25,0.51,NA,NA
2002,Jihomoravský kraj,21,SNK,8,Kleveta Alois RNDr.,68,SNK,BEZPP,72,0.48,NA,NA
2002,Jihomoravský kraj,5,ODA,26,Klimeš Václav ,43,ODA,ODA,1,0.04,NA,NA
2002,Jihomoravský kraj,26,SŽJ,18,Klimešová Marie ,62,SŽJ,SŽJ,39,0.94,NA,NA
2002,Jihomoravský kraj,13,ČSNS,16,Klouda Jiří ,43,ČSNS,BEZPP,34,0.7,NA,NA
2002,Jihomoravský kraj,9,N,16,Kocí Irena MgA.,27,N,BEZPP,40,1.34,NA,NA
2002,Jihomoravský kraj,3,ČSSD,33,Kocman Petr Ing.,52,ČSSD,ČSSD,169,0.1,NA,NA
2002,Jihomoravský kraj,12,CZ,7,Kočka Pavel Mgr.,37,CZ,NEZ,20,1.48,NA,NA
2002,Jihomoravský kraj,7,H.A.,21,Kolačná Jitka ,55,H.A.,BEZPP,1,0.17,NA,NA
2002,Jihomoravský kraj,21,SNK,21,Kolařík Drahomír ,56,SNK,BEZPP,75,0.5,NA,NA
2002,Jihomoravský kraj,2,DL,30,Komendová Marie ,29,DL,BEZPP,2,0.46,NA,NA
2002,Jihomoravský kraj,6,VPB,8,Konečný Pavel ,48,VPB,BEZPP,19,1.38,NA,NA
2002,Jihomoravský kraj,7,H.A.,24,Konečný Timotheus ,26,H.A.,BEZPP,9,1.57,NA,NA
2002,Jihomoravský kraj,22,ODS,33,Koneš Ivo MUDr.,50,ODS,ODS,362,0.31,NA,NA
2002,Jihomoravský kraj,12,CZ,6,Koníček Rostislav Ing.,24,CZ,BEZPP,33,2.44,NA,NA
2002,Jihomoravský kraj,12,CZ,1,Konopásek Emil Ing.,56,CZ,CZ,47,3.48,NA,NA
2002,Jihomoravský kraj,21,SNK,4,Kopecký František ,52,SNK,BEZPP,368,2.5,NA,NA
2002,Jihomoravský kraj,25,KOALICE,14,Koráb Jan ,51,KDU-ČSL,KDU-ČSL,994,1.04,NA,NA
2002,Jihomoravský kraj,25,KOALICE,6,Korbel Ladislav Ing.,48,US-DEU,US-DEU,2221,2.32,NA,NA
2002,Jihomoravský kraj,22,ODS,31,Korešová Tamara Ing. MBA,37,ODS,ODS,261,0.22,NA,NA
2002,Jihomoravský kraj,25,KOALICE,9,Kosina Karel Bc.,35,KDU-ČSL,BEZPP,2275,2.38,NA,NA
2002,Jihomoravský kraj,28,SZ,23,Kosová Iveta Mgr.,27,SZ,SZ,108,0.79,NA,NA
2002,Jihomoravský kraj,21,SNK,12,Kostelanský Ludvík Ing.,43,SNK,BEZPP,200,1.35,NA,NA
2002,Jihomoravský kraj,19,ČP,1,Kotas Jiří V. PhDr.,50,ČP,ČP,7,5.42,NA,NA
2002,Jihomoravský kraj,22,ODS,16,Kotzian Robert Ing.,27,ODS,ODS,738,0.63,NA,NA
2002,Jihomoravský kraj,20,REP,13,Kouba Karel ,48,REP,REP,2,0.37,NA,NA
2002,Jihomoravský kraj,3,ČSSD,4,Koudelka Zdeněk JUDr. Ph.D.,33,ČSSD,ČSSD,3828,2.32,NA,NA
2002,Jihomoravský kraj,23,KSČM,26,Koudelová Mária ,52,KSČM,KSČM,166,0.15,NA,NA
2002,Jihomoravský kraj,24,MoDS,19,Kováč Zoltán ,59,MoDS,MoDS,19,0.38,NA,NA
2002,Jihomoravský kraj,13,ČSNS,31,Kovář Lubomír ,57,ČSNS,ČSNS,5,0.1,NA,NA
2002,Jihomoravský kraj,7,H.A.,28,Kovaříčková Iva ,22,H.A.,BEZPP,3,0.52,NA,NA
2002,Jihomoravský kraj,21,SNK,3,Kovářová Eliška Mgr.,57,SNK,BEZPP,408,2.77,NA,NA
2002,Jihomoravský kraj,3,ČSSD,21,Kowalski Jan ,57,ČSSD,ČSSD,401,0.24,NA,NA
2002,Jihomoravský kraj,28,SZ,29,Kozina František ,60,SZ,SZ,10,0.07,NA,NA
2002,Jihomoravský kraj,13,ČSNS,7,Kozumplíková Michaela MUDr.,49,ČSNS,BEZPP,87,1.8,NA,NA
2002,Jihomoravský kraj,13,ČSNS,13,Kracík Miroslav ,34,ČSNS,ČSNS,40,0.83,NA,NA
2002,Jihomoravský kraj,25,KOALICE,29,Kramář Miroslav ,36,US-DEU,US-DEU,88,0.09,NA,NA
2002,Jihomoravský kraj,21,SNK,18,Kramolišová Ludmila Ing.arch.,54,SNK,BEZPP,149,1.01,NA,NA
2002,Jihomoravský kraj,23,KSČM,12,Krátký Petr Ing.,51,KSČM,KSČM,1010,0.92,NA,NA
2002,Jihomoravský kraj,12,CZ,10,Kratochvil Lukáš ,24,CZ,BEZPP,8,0.59,NA,NA
2002,Jihomoravský kraj,7,H.A.,9,Kratochvílová Jana ,42,H.A.,BEZPP,8,1.4,NA,NA
2002,Jihomoravský kraj,5,ODA,28,Krbec Pavel Ing.,51,ODA,ODA,10,0.4,NA,NA
2002,Jihomoravský kraj,11,RMS,26,Krejčí Milan ,32,RMS,RMS,3,0.06,NA,NA
2002,Jihomoravský kraj,25,KOALICE,15,Krejzlík Pavel MUDr.,34,US-DEU,US-DEU,1202,1.25,NA,NA
2002,Jihomoravský kraj,11,RMS,12,Kremzová Jitka ,41,RMS,BEZPP,31,0.62,NA,NA
2002,Jihomoravský kraj,16,SV SOS,18,Křápková Jana ,38,SV SOS,BEZPP,57,1.42,NA,NA
2002,Jihomoravský kraj,3,ČSSD,17,Křiváková Danuše Mgr.,49,ČSSD,ČSSD,1126,0.68,NA,NA
2002,Jihomoravský kraj,23,KSČM,15,Křivánková Věra Mgr.,39,KSČM,KSČM,617,0.56,NA,NA
2002,Jihomoravský kraj,1,NDS,6,Kříž Vladimír ,76,NDS,BEZPP,2,0.48,NA,NA
2002,Jihomoravský kraj,27,PB,17,Kříž Jan ,60,PB,PB,0,0,NA,NA
2002,Jihomoravský kraj,11,RMS,18,Křižáková Jarmila ,35,RMS,BEZPP,46,0.93,NA,NA
2002,Jihomoravský kraj,3,ČSSD,25,Kšica Ludvík Ing.,66,ČSSD,ČSSD,144,0.08,NA,NA
2002,Jihomoravský kraj,13,ČSNS,11,Kubačák Jan ,30,ČSNS,BEZPP,40,0.83,NA,NA
2002,Jihomoravský kraj,27,PB,30,Kubát Jiří ,31,PB,BEZPP,0,0,NA,NA
2002,Jihomoravský kraj,20,REP,3,Kubíček Bohumír ,39,REP,BEZPP,10,1.86,NA,NA
2002,Jihomoravský kraj,12,CZ,12,Kubíček Tomáš ,24,CZ,BEZPP,8,0.59,NA,NA
2002,Jihomoravský kraj,26,SŽJ,29,Kubinec Jan ,66,SŽJ,BEZPP,5,0.12,NA,NA
2002,Jihomoravský kraj,20,REP,5,Kubová Irena ,28,REP,BEZPP,6,1.12,NA,NA
2002,Jihomoravský kraj,12,CZ,24,Kučera Josef Ing.,57,CZ,BEZPP,4,0.29,NA,NA
2002,Jihomoravský kraj,12,CZ,4,Küchler Miroslav ,59,CZ,BEZPP,19,1.41,NA,NA
2002,Jihomoravský kraj,7,H.A.,1,Kuchyňka Jan ,42,H.A.,H.A.,15,2.63,NA,NA
2002,Jihomoravský kraj,3,ČSSD,29,Kuchyňka Jaromír Ing.,33,ČSSD,ČSSD,353,0.21,NA,NA
2002,Jihomoravský kraj,23,KSČM,28,Kukla Oldřich RSDr.,53,KSČM,KSČM,293,0.26,NA,NA
2002,Jihomoravský kraj,28,SZ,19,Kukula Ladislav ,27,SZ,SZ,98,0.72,NA,NA
2002,Jihomoravský kraj,12,CZ,20,Kumhera Jaroslav ,52,CZ,NEZ,4,0.29,NA,NA
2002,Jihomoravský kraj,25,KOALICE,33,Kún Jiří ,26,US-DEU,US-DEU,245,0.25,NA,NA
2002,Jihomoravský kraj,2,DL,23,Künzel Jiří ,54,DL,BEZPP,0,0,NA,NA
2002,Jihomoravský kraj,9,N,17,Kůra Václav MUDr.,37,N,BEZPP,74,2.49,NA,NA
2002,Jihomoravský kraj,20,REP,8,Kurrayová Andrea ,25,REP,REP,7,1.3,NA,NA
2002,Jihomoravský kraj,20,REP,4,Kutálek Dušan ,50,REP,REP,19,3.55,NA,NA
2002,Jihomoravský kraj,5,ODA,14,Kynčl Vladimír Mgr.,54,ODA,ODA,5,0.2,NA,NA
2002,Jihomoravský kraj,21,SNK,5,Kyněra Jiří ,52,SNK,BEZPP,247,1.67,NA,NA
2002,Jihomoravský kraj,15,SZR,2,Lespuch Petr ,37,SZR,SZR,37,4.56,NA,NA
2002,Jihomoravský kraj,23,KSČM,19,Letochová Jaroslava ,51,KSČM,KSČM,326,0.29,NA,NA
2002,Jihomoravský kraj,28,SZ,26,Libus Jan Ing.,46,SZ,SZ,95,0.7,NA,NA
2002,Jihomoravský kraj,28,SZ,12,Licek Jaroslav ,52,SZ,SZ,61,0.45,NA,NA
2002,Jihomoravský kraj,28,SZ,3,Liška Ondřej ,24,SZ,BEZPP,869,6.42,NA,NA
2002,Jihomoravský kraj,26,SŽJ,31,Lohmerová Ludmila ,40,SŽJ,SŽJ,25,0.6,NA,NA
2002,Jihomoravský kraj,13,ČSNS,30,Lochman Tomáš MUDr.,41,ČSNS,ČSNS,24,0.49,NA,NA
2002,Jihomoravský kraj,2,DL,29,Lorencová Kateřina ,24,DL,BEZPP,3,0.7,NA,NA
2002,Jihomoravský kraj,5,ODA,22,Lorenz Petr ,56,ODA,ODA,4,0.16,NA,NA
